experiment_group,result_root,subject,dimension,fold,test_accuracy,test_loss,best_test_accuracy,best_test_loss,best_epoch,true_count_0,true_count_1,pred_count_0,pred_count_1,best_pred_count_0,best_pred_count_1,disable_dropout,train_keep_prob,standardize,train_phase_train,source_csv
strict_200ep_full,valence,s21,valence,1,0.9249999523162842,0.2168141454458236,0.9249999523162842,0.2168141454458236,200,39,41,37,43,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,2,0.875,0.2641905844211578,0.9249999523162842,0.2430883049964904,163,37,43,47,33,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,3,0.875,0.3641124665737152,0.9249999523162842,0.2903503775596618,177,44,36,36,44,46,34,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,4,0.925000011920929,0.1649017333984375,0.975000023841858,0.1131032556295394,183,38,42,44,36,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,5,0.875,0.3027397394180298,0.8999999761581421,0.3357284069061279,199,36,44,40,40,42,38,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,6,0.8125,0.3969708979129791,0.912500023841858,0.3114251494407654,187,39,41,50,30,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,7,0.9249999523162842,0.2237768024206161,0.9249999523162842,0.2227950394153595,150,32,48,38,42,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,8,0.887499988079071,0.2793819010257721,0.8999999761581421,0.3076450824737549,176,41,39,44,36,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,9,0.824999988079071,0.4382773041725158,0.8500000238418579,0.3875120282173157,186,37,43,45,35,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s21,valence,10,0.975000023841858,0.1251635402441024,0.975000023841858,0.136676013469696,188,37,43,37,43,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s21_summary.csv
strict_200ep_full,valence,s22,valence,1,0.9124999642372132,0.2471569180488586,0.9375,0.2600402235984802,184,41,39,42,38,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,2,0.912500023841858,0.2392355799674987,0.949999988079071,0.2105439901351928,191,45,35,50,30,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,3,0.912500023841858,0.1939032971858978,0.962499976158142,0.1738232672214508,155,49,31,44,36,48,32,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,4,0.887499988079071,0.2104336023330688,0.9375,0.1897631734609604,173,47,33,48,32,48,32,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,5,0.962499976158142,0.1116291210055351,0.975000023841858,0.1118079349398613,187,49,31,52,28,51,29,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,6,0.962499976158142,0.1051324903964996,0.987500011920929,0.229891300201416,150,31,49,30,50,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,7,0.9375,0.161943644285202,0.962499976158142,0.1423670351505279,199,45,35,48,32,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,8,0.975000023841858,0.0726761072874069,0.987500011920929,0.0635442435741424,188,43,37,41,39,42,38,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,9,0.962499976158142,0.1140385568141937,0.975000023841858,0.1115414351224899,172,40,40,39,41,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s22,valence,10,0.8999999761581421,0.2973523736000061,0.9249999523162842,0.2741380035877228,172,50,30,46,34,48,32,0,0.5,0,0,experiments/strict_200ep_full/valence/s22_summary.csv
strict_200ep_full,valence,s23,valence,1,0.949999988079071,0.3077484965324402,0.962499976158142,0.2209779322147369,135,25,55,21,59,22,58,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,2,0.975000023841858,0.0674321725964546,0.987500011920929,0.1049475818872451,152,27,53,27,53,26,54,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,3,0.975000023841858,0.1398510634899139,1.0,0.0106505388393998,196,20,60,18,62,20,60,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,4,0.987500011920929,0.0498300492763519,0.987500011920929,0.1075961217284202,111,29,51,28,52,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,5,1.0,0.0140089141204953,1.0,0.048666451126337,127,36,44,36,44,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,6,0.9375,0.3907061219215393,0.962499976158142,0.132470041513443,175,27,53,22,58,24,56,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,7,0.987500011920929,0.066571407020092,0.987500011920929,0.2382572889328003,108,32,48,31,49,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,8,0.975000023841858,0.0281931739300489,1.0,0.0394912511110305,135,27,53,27,53,27,53,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,9,0.949999988079071,0.1550389230251312,0.975000023841858,0.1403702348470688,131,30,50,26,54,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s23,valence,10,0.962499976158142,0.0412978008389472,0.987500011920929,0.0535966977477073,132,27,53,24,56,26,54,0,0.5,0,0,experiments/strict_200ep_full/valence/s23_summary.csv
strict_200ep_full,valence,s24,valence,1,0.9375,0.2613762617111206,0.9375,0.3014041781425476,152,39,41,34,46,34,46,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,2,0.949999988079071,0.1254461407661438,0.975000023841858,0.0984340757131576,163,45,35,47,33,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,3,0.8999999761581421,0.2208455204963684,0.962499976158142,0.1895648837089538,193,43,37,41,39,46,34,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,4,0.9500000476837158,0.2495990395545959,0.962499976158142,0.2118197679519653,144,42,38,46,34,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,5,0.9249999523162842,0.3622504770755768,0.9375,0.2633317708969116,162,49,31,51,29,50,30,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,6,0.9249999523162842,0.1669985800981521,0.962499976158142,0.1329063177108764,155,36,44,40,40,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,7,0.987500011920929,0.0593284256756305,0.987500011920929,0.0774335488677024,149,45,35,46,34,46,34,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,8,0.9124999642372132,0.20903380215168,0.949999988079071,0.2584401965141296,188,48,32,49,31,52,28,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,9,0.949999988079071,0.1621021330356598,0.975000023841858,0.0958938524127006,127,45,35,49,31,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s24,valence,10,0.975000023841858,0.0461400412023067,1.0,0.0561593025922775,168,48,32,50,30,48,32,0,0.5,0,0,experiments/strict_200ep_full/valence/s24_summary.csv
strict_200ep_full,valence,s25,valence,1,0.8500000238418579,0.2915659248828888,0.8999999761581421,0.2565591037273407,192,39,41,43,37,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,2,0.912500023841858,0.2444124817848205,0.925000011920929,0.2550784945487976,160,39,41,40,40,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,3,0.8999999761581421,0.3030689358711242,0.9375,0.2361224293708801,191,40,40,44,36,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,4,0.8500000238418579,0.3936615884304046,0.862500011920929,0.4468581676483154,160,38,42,40,40,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,5,0.9124999642372132,0.1570158898830413,0.949999988079071,0.1899327635765075,156,50,30,49,31,54,26,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,6,0.8999999761581421,0.2097492814064026,0.9249999523162842,0.2525643706321716,158,37,43,41,39,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,7,0.8999999761581421,0.301381915807724,0.8999999761581421,0.3148757517337799,178,44,36,48,32,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,8,0.9375,0.1581332236528396,0.9375,0.1640539765357971,180,41,39,38,42,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,9,0.9124999642372132,0.2733860611915588,0.9249999523162842,0.2654833197593689,188,39,41,34,46,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s25,valence,10,0.8999999761581421,0.2212926596403122,0.9249999523162842,0.1903667002916336,185,53,27,61,19,53,27,0,0.5,0,0,experiments/strict_200ep_full/valence/s25_summary.csv
strict_200ep_full,valence,s26,valence,1,0.9124999642372132,0.2078600823879242,0.9249999523162842,0.2270150482654571,137,23,57,18,62,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,2,0.9375,0.2336712181568145,0.949999988079071,0.2079596519470214,187,32,48,31,49,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,3,0.887499988079071,0.2478196769952774,0.912500023841858,0.2680661678314209,157,28,52,31,49,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,4,0.949999988079071,0.2246056497097015,0.949999988079071,0.2246056497097015,200,29,51,29,51,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,5,0.875,0.4756817817687988,0.875,0.5166888236999512,167,25,55,25,55,23,57,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,6,0.875,0.3077279329299927,0.8999999761581421,0.3200198113918304,195,26,54,22,58,24,56,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,7,0.862500011920929,0.5685746669769287,0.862500011920929,0.5106393098831177,179,32,48,23,57,25,55,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,8,0.8624999523162842,0.4237882792949676,0.9249999523162842,0.2739566266536712,167,28,52,17,63,22,58,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,9,0.9249999523162842,0.3279010653495788,0.9375,0.2737723886966705,133,29,51,23,57,26,54,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s26,valence,10,0.9375,0.1261201798915863,0.962499976158142,0.1593829691410064,143,28,52,29,51,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s26_summary.csv
strict_200ep_full,valence,s27,valence,1,0.9249999523162842,0.3877027034759521,0.975000023841858,0.1818127334117889,144,24,56,18,62,22,58,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,2,0.987500011920929,0.1124663427472114,0.987500011920929,0.2273082137107849,65,21,59,20,60,20,60,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,3,0.949999988079071,0.1752544790506363,0.975000023841858,0.1960202753543853,116,16,64,16,64,14,66,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,4,0.975000023841858,0.119930975139141,0.987500011920929,0.1121166050434112,131,22,58,20,60,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,5,0.9375,0.3030550181865692,0.962499976158142,0.0859968364238739,159,20,60,15,65,19,61,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,6,0.987500011920929,0.016736339777708,1.0,0.0440364852547645,103,17,63,16,64,17,63,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,7,0.9249999523162842,0.4505746960639953,0.987500011920929,0.0506198927760124,163,18,62,12,68,17,63,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,8,0.962499976158142,0.4097626507282257,0.962499976158142,0.2411944568157196,80,21,59,20,60,20,60,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,9,0.949999988079071,0.3284820318222046,0.962499976158142,0.32108074426651,137,16,64,12,68,13,67,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s27,valence,10,0.975000023841858,0.1583408713340759,0.987500011920929,0.1351900249719619,178,25,55,25,55,24,56,0,0.5,0,0,experiments/strict_200ep_full/valence/s27_summary.csv
strict_200ep_full,valence,s28,valence,1,0.862500011920929,0.3433511257171631,0.875,0.3350975513458252,177,23,57,24,56,25,55,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,2,0.925000011920929,0.2084492444992065,0.925000011920929,0.193265363574028,195,27,53,27,53,27,53,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,3,0.8999999761581421,0.3076684474945068,0.9249999523162842,0.2623790502548218,194,32,48,26,54,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,4,0.875,0.4021170437335968,0.887499988079071,0.4306467771530151,197,28,52,26,54,23,57,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,5,0.875,0.3200636506080627,0.887499988079071,0.2965950071811676,170,32,48,32,48,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,6,0.912500023841858,0.2357260584831237,0.9249999523162842,0.2400192320346832,184,33,47,34,46,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,7,0.8500000238418579,0.4304512441158294,0.862500011920929,0.4262545704841614,166,28,52,26,54,27,53,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,8,0.949999988079071,0.1467699408531189,0.962499976158142,0.1734577566385269,160,32,48,34,46,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,9,0.887499988079071,0.3131808638572693,0.949999988079071,0.1629613041877746,190,35,45,26,54,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s28,valence,10,0.8624999523162842,0.3227220177650451,0.912500023841858,0.275958776473999,185,30,50,41,39,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s28_summary.csv
strict_200ep_full,valence,s29,valence,1,0.975000023841858,0.0582611300051212,0.987500011920929,0.0492996647953987,117,30,50,32,48,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,2,0.9249999523162842,0.3662831783294678,0.949999988079071,0.2170414328575134,175,28,52,32,48,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,3,0.987500011920929,0.0233970265835523,1.0,0.0433384552597999,142,32,48,31,49,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,4,0.949999988079071,0.1579785943031311,0.975000023841858,0.1357990205287933,183,34,46,36,44,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,5,0.987500011920929,0.0399689190089702,0.987500011920929,0.0654700770974159,128,34,46,35,45,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,6,0.987500011920929,0.1090674474835395,0.987500011920929,0.0716015249490737,109,30,50,29,51,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,7,0.975000023841858,0.0428927764296531,1.0,0.0198724754154682,126,32,48,34,46,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,8,0.975000023841858,0.1897265613079071,0.975000023841858,0.1520463228225708,87,39,41,41,39,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,9,0.987500011920929,0.1274905353784561,0.987500011920929,0.1103647872805595,122,40,40,41,39,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s29,valence,10,0.975000023841858,0.0610698126256465,0.987500011920929,0.0620463117957115,124,41,39,39,41,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s29_summary.csv
strict_200ep_full,valence,s30,valence,1,0.987500011920929,0.01791463047266,1.0,0.0392978005111217,122,21,59,20,60,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,2,0.949999988079071,0.3000073432922363,0.975000023841858,0.2163935899734497,144,24,56,20,60,22,58,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,3,0.975000023841858,0.0986808910965919,0.975000023841858,0.1274247765541076,153,29,51,31,49,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,4,0.962499976158142,0.0962505266070365,0.987500011920929,0.1152071952819824,198,30,50,31,49,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,5,0.975000023841858,0.0897875651717186,0.987500011920929,0.1070715934038162,111,21,59,19,61,20,60,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,6,0.975000023841858,0.0700919032096862,1.0,0.0357926525175571,145,26,54,24,56,26,54,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,7,0.975000023841858,0.0784454569220542,0.987500011920929,0.0500613003969192,139,27,53,25,55,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,8,0.987500011920929,0.0408368147909641,1.0,0.0251963101327419,185,21,59,22,58,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,9,0.975000023841858,0.0487823821604251,0.987500011920929,0.0560424923896789,148,33,47,33,47,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s30,valence,10,0.975000023841858,0.0733114928007125,0.987500011920929,0.0638421475887298,179,28,52,28,52,29,51,0,0.5,0,0,experiments/strict_200ep_full/valence/s30_summary.csv
strict_200ep_full,valence,s31,valence,1,0.912500023841858,0.2721505463123321,0.9375,0.2713488340377807,140,34,46,33,47,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,2,0.9375,0.1588423252105713,0.9375,0.1593513786792755,195,34,46,31,49,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,3,0.8999999761581421,0.2073106467723846,0.9375,0.2114727199077606,156,34,46,38,42,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,4,0.949999988079071,0.0841098725795745,0.987500011920929,0.0734078288078308,159,39,41,37,43,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,5,0.9375,0.1448212265968322,0.962499976158142,0.1443867087364196,173,29,51,28,52,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,6,0.9249999523162842,0.1412415355443954,0.9375,0.1647185683250427,189,33,47,33,47,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,7,0.9375,0.2573457658290863,0.9375,0.2608331441879272,193,40,40,41,39,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,8,0.8999999761581421,0.2771635055541992,0.949999988079071,0.2634053826332092,174,29,51,31,49,27,53,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,9,0.9375,0.1394455581903457,0.987500011920929,0.1099094152450561,174,36,44,33,47,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s31,valence,10,0.9249999523162842,0.2268918752670288,0.9375,0.2043962180614471,195,32,48,36,44,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s31_summary.csv
strict_200ep_full,valence,s32,valence,1,0.8624999523162842,0.412692129611969,0.9249999523162842,0.4514883756637573,168,40,40,41,39,46,34,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,2,0.875,0.495985209941864,0.875,0.5599081516265869,182,42,38,46,34,48,32,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,3,0.9124999642372132,0.2556177973747253,0.9375,0.1998145580291748,190,40,40,37,43,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,4,0.887499988079071,0.2756208777427673,0.9124999642372132,0.2984793186187744,156,38,42,41,39,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,5,0.9375,0.2982490062713623,0.949999988079071,0.2316280305385589,154,32,48,35,45,34,46,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,6,0.8624999523162842,0.4856195449829101,0.8999999761581421,0.3884822130203247,197,38,42,43,37,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,7,0.8999999761581421,0.4292046427726745,0.9249999523162842,0.3443909883499145,152,36,44,36,44,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,8,0.9375,0.146737664937973,0.962499976158142,0.145652562379837,161,52,28,49,31,51,29,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,9,0.875,0.3675156235694885,0.8875000476837158,0.408706396818161,191,42,38,44,36,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
strict_200ep_full,valence,s32,valence,10,0.912500023841858,0.1962152570486068,0.949999988079071,0.1986408829689026,170,40,40,39,41,42,38,0,0.5,0,0,experiments/strict_200ep_full/valence/s32_summary.csv
